code_key,correct_prediction,error,ground_truth,index,logits_no,logits_yes,raw_tokens,score,task_id,timestamp
code_6,True,,0,16,0.3026144802570343,0.29792287945747375,295,0.4960938310301037,MBJP/2,2026-05-05T09:12:30.298070
code_7,False,,1,17,0.33090269565582275,0.2874932587146759,367,0.46490158398162884,MBJP/2,2026-05-05T09:12:30.387006
code_8,True,,0,18,0.349275141954422,0.2677985429763794,350,0.4339814669076519,MBJP/2,2026-05-05T09:12:30.474732
code_9,True,,0,19,0.41262322664260864,0.23146064579486847,364,0.3593641382743005,MBJP/2,2026-05-05T09:12:30.565457
code_10,True,,0,20,0.41684189438819885,0.21966025233268738,337,0.34510528120655504,MBJP/2,2026-05-05T09:12:30.652256
code_1,True,,1,21,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:30.716170
code_2,True,,1,22,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:30.780829
code_3,True,,1,23,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:30.846193
code_4,True,,1,24,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:30.909862
code_5,True,,1,25,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:30.973242
code_6,True,,1,26,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:31.037012
code_7,True,,1,27,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:31.100623
code_8,True,,1,28,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:31.164427
code_9,True,,1,29,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:31.228015
code_10,True,,1,30,0.32174649834632874,0.32174649834632874,215,0.5,MBJP/3,2026-05-05T09:12:31.289922
code_1,True,,0,31,0.3122257888317108,0.3073851764202118,370,0.4960938292872763,MBJP/4,2026-05-05T09:12:31.380672
code_2,True,,1,32,0.20485295355319977,0.36518988013267517,388,0.6406358584869343,MBJP/4,2026-05-05T09:12:31.486559
code_3,False,,0,33,0.2112675905227661,0.3650376498699188,389,0.6334102560323557,MBJP/4,2026-05-05T09:12:31.592649
code_4,False,,0,34,0.2174118310213089,0.3640963137149811,392,0.6261241858961344,MBJP/4,2026-05-05T09:12:31.698325
code_5,False,,0,35,0.22242781519889832,0.3610359728336334,393,0.6187804286039144,MBJP/4,2026-05-05T09:12:31.803733
code_6,False,,0,36,0.2692215144634247,0.3566605746746063,423,0.5698526621297019,MBJP/4,2026-05-05T09:12:31.911493
code_7,False,,0,37,0.24094365537166595,0.36169928312301636,431,0.6001883702918523,MBJP/4,2026-05-05T09:12:32.021216
code_8,False,,0,38,0.24094365537166595,0.36169928312301636,431,0.6001883702918523,MBJP/4,2026-05-05T09:12:32.128754
code_9,False,,0,39,0.23074521124362946,0.3804345428943634,434,0.62245933429344,MBJP/4,2026-05-05T09:12:32.238734
code_10,False,,0,40,0.23228859901428223,0.3654412627220154,436,0.6113819738911392,MBJP/4,2026-05-05T09:12:32.347314
code_1,True,,0,41,0.3365003168582916,0.3112119138240814,241,0.48047867414239764,MBJP/5,2026-05-05T09:12:32.411919
code_2,True,,0,42,0.3634190857410431,0.2874881625175476,241,0.4416730083843452,MBJP/5,2026-05-05T09:12:32.476718
code_3,False,,0,43,0.3001801669597626,0.3245721459388733,250,0.5195213194697434,MBJP/5,2026-05-05T09:12:32.542751
code_4,True,,0,44,0.35729697346687317,0.2739490866661072,250,0.43398145979461034,MBJP/5,2026-05-05T09:12:32.607067
code_5,False,,0,45,0.3076780438423157,0.3224438428878784,259,0.5117166213049549,MBJP/5,2026-05-05T09:12:32.688956
code_6,True,,0,46,0.37753400206565857,0.25947508215904236,259,0.4073334094989361,MBJP/5,2026-05-05T09:12:32.770147
code_7,True,,0,47,0.33260825276374817,0.293525755405426,268,0.4687906288043673,MBJP/5,2026-05-05T09:12:32.851931
code_8,True,,0,48,0.4008285105228424,0.235634908080101,268,0.3702253753991499,MBJP/5,2026-05-05T09:12:32.933460
code_9,True,,0,49,0.3250955641269684,0.2824479341506958,277,0.4649015830988439,MBJP/5,2026-05-05T09:12:33.015954
code_10,True,,0,50,0.3984852135181427,0.22352993488311768,277,0.35936413358685454,MBJP/5,2026-05-05T09:12:33.099141
code_1,False,,1,51,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.163337
code_2,False,,1,52,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.225636
code_3,False,,1,53,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.289301
code_4,False,,1,54,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.352355
code_5,False,,1,55,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.415697
code_6,False,,1,56,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.479821
code_7,False,,1,57,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.542264
code_8,False,,1,58,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.606397
code_9,False,,1,59,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.669199
code_10,False,,1,60,0.36656004190444946,0.28997284173965454,214,0.44167298998056614,MBJP/6,2026-05-05T09:12:33.732304
code_1,False,,0,61,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:33.816125
code_2,False,,0,62,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:33.899270
code_3,False,,0,63,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:33.979879
code_4,False,,0,64,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:34.063346
code_5,False,,0,65,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:34.144263
code_6,False,,0,66,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:34.226571
code_7,False,,0,67,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:34.308201
code_8,False,,0,68,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:34.390415
code_9,False,,0,69,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:34.470940
code_10,False,,0,70,0.2518176734447479,0.3663925528526306,266,0.5926665999154538,MBJP/7,2026-05-05T09:12:34.552958
code_1,True,,0,71,0.4358326196670532,0.20911477506160736,322,0.3242353977560995,MBJP/8,2026-05-05T09:12:34.638297
code_2,True,,0,72,0.41346991062164307,0.20468243956565857,306,0.3311197304412728,MBJP/8,2026-05-05T09:12:34.721762
code_3,True,,0,73,0.3900386691093445,0.23290272057056427,294,0.37387581629507494,MBJP/8,2026-05-05T09:12:34.805336
code_4,True,,0,74,0.313436895608902,0.27660709619522095,284,0.46879063262633186,MBJP/8,2026-05-05T09:12:34.886649
code_5,True,,0,75,0.4358326196670532,0.20911477506160736,322,0.3242353977560995,MBJP/8,2026-05-05T09:12:34.972462
code_6,True,,0,76,0.41346991062164307,0.20468243956565857,306,0.3311197304412728,MBJP/8,2026-05-05T09:12:35.055790
code_7,True,,0,77,0.3900386691093445,0.23290272057056427,294,0.37387581629507494,MBJP/8,2026-05-05T09:12:35.138696
code_8,True,,0,78,0.313436895608902,0.27660709619522095,284,0.46879063262633186,MBJP/8,2026-05-05T09:12:35.220582
code_9,True,,0,79,0.4358326196670532,0.20911477506160736,322,0.3242353977560995,MBJP/8,2026-05-05T09:12:35.306284
code_10,True,,0,80,0.41346991062164307,0.20468243956565857,306,0.3311197304412728,MBJP/8,2026-05-05T09:12:35.389886
code_1,True,,0,81,0.3238014280796051,0.30418330430984497,209,0.48438009496256845,MBJP/9,2026-05-05T09:12:35.451862
code_2,True,,0,82,0.32347583770751953,0.30387744307518005,209,0.484380097121762,MBJP/9,2026-05-05T09:12:35.515546
code_3,True,,0,83,0.372789591550827,0.2770336866378784,205,0.4263215799379677,MBJP/9,2026-05-05T09:12:35.579342
code_4,True,,0,84,0.32347583770751953,0.30387744307518005,209,0.484380097121762,MBJP/9,2026-05-05T09:12:35.642618
code_5,True,,0,85,0.3238014280796051,0.30418330430984497,209,0.48438009496256845,MBJP/9,2026-05-05T09:12:35.704852
code_6,True,,0,86,0.32347583770751953,0.30387744307518005,209,0.484380097121762,MBJP/9,2026-05-05T09:12:35.767635
code_7,True,,0,87,0.372789591550827,0.2770336866378784,205,0.4263215799379677,MBJP/9,2026-05-05T09:12:35.829456
code_8,True,,0,88,0.32347583770751953,0.30387744307518005,209,0.484380097121762,MBJP/9,2026-05-05T09:12:35.891691
code_9,True,,0,89,0.3238014280796051,0.30418330430984497,209,0.48438009496256845,MBJP/9,2026-05-05T09:12:35.954920
code_10,True,,0,90,0.32347583770751953,0.30387744307518005,209,0.484380097121762,MBJP/9,2026-05-05T09:12:36.017222
code_1,True,,0,91,0.34524038434028625,0.2688734829425812,417,0.4378235002772461,MBJP/10,2026-05-05T09:12:36.124153
code_2,True,,0,92,0.32960280776023865,0.2954540550708771,424,0.4726834831196884,MBJP/10,2026-05-05T09:12:36.232177
code_3,True,,0,93,0.3227308392524719,0.3031775653362274,454,0.4843800835929872,MBJP/10,2026-05-05T09:12:36.348174
code_4,False,,0,94,0.2931975722312927,0.3170221745967865,434,0.5195213302169702,MBJP/10,2026-05-05T09:12:36.458567
code_5,False,,0,95,0.29279428720474243,0.3317793905735016,424,0.5312093710924853,MBJP/10,2026-05-05T09:12:36.568086
code_6,True,,0,96,0.42242705821990967,0.18168361485004425,362,0.3007455801546581,MBJP/10,2026-05-05T09:12:36.658457
code_7,True,,0,97,0.4063033163547516,0.24261479079723358,376,0.3738758221157327,MBJP/10,2026-05-05T09:12:36.748388
code_8,True,,0,98,0.3535584509372711,0.279687762260437,378,0.44167301190495184,MBJP/10,2026-05-05T09:12:36.840002
code_9,True,,0,99,0.4546262323856354,0.14759552478790283,392,0.24508500901831617,MBJP/10,2026-05-05T09:12:36.944588
code_10,True,,0,100,0.6320087909698486,0.05107413977384567,469,0.07477004251627195,MBJP/10,2026-05-05T09:12:37.060373
code_1,True,,0,101,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.126420
code_2,True,,0,102,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.188386
code_3,True,,0,103,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.252199
code_4,True,,0,104,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.315105
code_5,True,,0,105,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.378315
code_6,True,,0,106,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.444248
code_7,True,,0,107,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.507098
code_8,True,,0,108,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.570088
code_9,True,,0,109,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.632706
code_10,True,,0,110,0.3471529483795166,0.31118589639663696,213,0.47268348034733615,MBJP/11,2026-05-05T09:12:37.695476
code_1,True,,0,111,0.4301535189151764,0.20003996789455414,395,0.31742626999721857,MBJP/12,2026-05-05T09:12:37.802087
code_2,True,,0,112,0.45420822501182556,0.1619529277086258,393,0.26284183446745607,MBJP/12,2026-05-05T09:12:37.907647
code_3,True,,0,113,0.4301535189151764,0.20003996789455414,395,0.31742626999721857,MBJP/12,2026-05-05T09:12:38.012811
code_4,True,,0,114,0.45420822501182556,0.1619529277086258,393,0.26284183446745607,MBJP/12,2026-05-05T09:12:38.118894
code_5,True,,0,115,0.4301535189151764,0.20003996789455414,395,0.31742626999721857,MBJP/12,2026-05-05T09:12:38.225579
code_6,True,,0,116,0.45420822501182556,0.1619529277086258,393,0.26284183446745607,MBJP/12,2026-05-05T09:12:38.332151
code_7,True,,0,117,0.4301535189151764,0.20003996789455414,395,0.31742626999721857,MBJP/12,2026-05-05T09:12:38.440160
code_8,True,,0,118,0.45420822501182556,0.1619529277086258,393,0.26284183446745607,MBJP/12,2026-05-05T09:12:38.546567
code_9,True,,0,119,0.4301535189151764,0.20003996789455414,395,0.31742626999721857,MBJP/12,2026-05-05T09:12:38.653236
code_10,True,,0,120,0.45420822501182556,0.1619529277086258,393,0.26284183446745607,MBJP/12,2026-05-05T09:12:38.759695
code_1,False,,0,121,0.2511472702026367,0.37117162346839905,463,0.5964331586959727,MBJP/13,2026-05-05T09:12:38.876057
code_2,False,,0,122,0.2251231074333191,0.36541086435317993,443,0.6187804289188128,MBJP/13,2026-05-05T09:12:38.985951
code_3,False,,0,123,0.23356062173843384,0.3561374247074127,437,0.6039318374104834,MBJP/13,2026-05-05T09:12:39.097576
code_4,False,,0,124,0.24954184889793396,0.3630812466144562,463,0.5926665992093877,MBJP/13,2026-05-05T09:12:39.214967
code_5,False,,0,125,0.2557400166988373,0.36633065342903137,457,0.5888891263009248,MBJP/13,2026-05-05T09:12:39.328589
code_6,False,,0,126,0.25216835737228394,0.3612145185470581,463,0.5888891469388798,MBJP/13,2026-05-05T09:12:39.443271
code_7,False,,0,127,0.25553426146507263,0.36603593826293945,457,0.5888891366141913,MBJP/13,2026-05-05T09:12:39.556994
code_8,False,,0,128,0.24954184889793396,0.3630812466144562,463,0.5926665992093877,MBJP/13,2026-05-05T09:12:39.671285
code_9,False,,0,129,0.25553426146507263,0.36603593826293945,457,0.5888891366141913,MBJP/13,2026-05-05T09:12:39.784712
code_10,False,,0,130,0.24954184889793396,0.3630812466144562,463,0.5926665992093877,MBJP/13,2026-05-05T09:12:39.898877
code_1,True,,0,131,0.3799694776535034,0.2694387137889862,193,0.4148988530472628,MBJP/14,2026-05-05T09:12:39.961760
code_2,True,,0,132,0.3798517882823944,0.2867271602153778,196,0.43014733792832355,MBJP/14,2026-05-05T09:12:40.023252
code_3,False,,1,133,0.508337676525116,0.1784433126449585,198,0.25982564377705686,MBJP/14,2026-05-05T09:12:40.085086
code_4,True,,0,134,0.38936471939086914,0.27610093355178833,198,0.4148988491455316,MBJP/14,2026-05-05T09:12:40.146593
code_5,True,,0,135,0.5055707693099976,0.1774720400571823,198,0.2598256472703449,MBJP/14,2026-05-05T09:12:40.208986
code_6,True,,0,136,0.5555877089500427,0.1404745727777481,198,0.2018132234216988,MBJP/14,2026-05-05T09:12:40.270865
code_7,True,,0,137,0.4217662215232849,0.24794356524944305,198,0.37022538739393535,MBJP/14,2026-05-05T09:12:40.331425
code_8,True,,0,138,0.567153811454773,0.13056622445583344,198,0.1871326860858012,MBJP/14,2026-05-05T09:12:40.393519
code_9,True,,0,139,0.5122161507606506,0.17427276074886322,198,0.2538609988115562,MBJP/14,2026-05-05T09:12:40.456010
code_10,True,,0,140,0.5384120345115662,0.15186607837677002,198,0.2200070892314919,MBJP/14,2026-05-05T09:12:40.517645
code_1,True,,0,141,0.4802594482898712,0.1910340040922165,268,0.2845759978953042,MBJP/15,2026-05-05T09:12:40.597787
code_2,True,,0,142,0.3606908321380615,0.2765512466430664,265,0.43398145830550655,MBJP/15,2026-05-05T09:12:40.680341
code_3,True,,0,143,0.4701205790042877,0.16762664914131165,279,0.2628418309691846,MBJP/15,2026-05-05T09:12:40.761842
code_4,True,,0,144,0.4701205790042877,0.16762664914131165,279,0.2628418309691846,MBJP/15,2026-05-05T09:12:40.844910
code_5,True,,0,145,0.4701205790042877,0.16762664914131165,279,0.2628418309691846,MBJP/15,2026-05-05T09:12:40.927394
code_6,True,,0,146,0.4701205790042877,0.16762664914131165,279,0.2628418309691846,MBJP/15,2026-05-05T09:12:41.011146
code_7,True,,0,147,0.4701205790042877,0.16762664914131165,279,0.2628418309691846,MBJP/15,2026-05-05T09:12:41.094032
code_8,True,,0,148,0.4701205790042877,0.16762664914131165,279,0.2628418309691846,MBJP/15,2026-05-05T09:12:41.176608
code_9,True,,0,149,0.4701205790042877,0.16762664914131165,279,0.2628418309691846,MBJP/15,2026-05-05T09:12:41.258550
code_10,True,,0,150,0.4701205790042877,0.16762664914131165,279,0.2628418309691846,MBJP/15,2026-05-05T09:12:41.341493
code_1,True,,0,151,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:41.423995
code_2,True,,0,152,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:41.506662
code_3,True,,0,153,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:41.589732
code_4,True,,0,154,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:41.672243
code_5,True,,0,155,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:41.755461
code_6,True,,0,156,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:41.839149
code_7,True,,0,157,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:41.920646
code_8,True,,0,158,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:42.003119
code_9,True,,0,159,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:42.085471
code_10,True,,0,160,0.41751837730407715,0.18527266383171082,287,0.3073580249013278,MBJP/16,2026-05-05T09:12:42.168152
code_1,True,,1,161,0.2998944818973541,0.3142867386341095,172,0.5117166206452075,MBJP/17,2026-05-05T09:12:42.225109
code_2,True,,1,162,0.30730733275413513,0.30730733275413513,172,0.5,MBJP/17,2026-05-05T09:12:42.281445
code_3,True,,0,163,0.49432456493377686,0.16301093995571136,171,0.24798742612133343,MBJP/17,2026-05-05T09:12:42.336767
code_4,True,,0,164,0.4747196137905121,0.1888304203748703,175,0.2845760088195647,MBJP/17,2026-05-05T09:12:42.392339
code_5,True,,0,165,0.3814808428287506,0.2621876895427704,175,0.4073333965492622,MBJP/17,2026-05-05T09:12:42.447614
code_6,True,,0,166,0.5128509998321533,0.15887382626533508,175,0.23651623416740813,MBJP/17,2026-05-05T09:12:42.502964
code_7,True,,0,167,0.4046678841114044,0.24163822829723358,175,0.3738758208501264,MBJP/17,2026-05-05T09:12:42.559725
code_8,True,,0,168,0.5110705494880676,0.16081547737121582,175,0.23934934042748926,MBJP/17,2026-05-05T09:12:42.614845
code_9,True,,0,169,0.5406100749969482,0.13668763637542725,175,0.20181322641481206,MBJP/17,2026-05-05T09:12:42.671894
code_10,True,,0,170,0.5615743398666382,0.12530417740345,175,0.18242552977410856,MBJP/17,2026-05-05T09:12:42.728782
code_1,False,,0,171,0.256439208984375,0.35603055357933044,246,0.5813030705206419,MBJP/18,2026-05-05T09:12:42.793066
code_2,True,,1,172,0.254177063703537,0.35288989543914795,250,0.5813030838270424,MBJP/18,2026-05-05T09:12:42.858722
code_3,False,,0,173,0.256439208984375,0.35603055357933044,246,0.5813030705206419,MBJP/18,2026-05-05T09:12:42.922450
code_4,True,,1,174,0.254177063703537,0.35288989543914795,250,0.5813030838270424,MBJP/18,2026-05-05T09:12:42.987903
code_5,False,,0,175,0.256439208984375,0.35603055357933044,246,0.5813030705206419,MBJP/18,2026-05-05T09:12:43.052839
code_6,True,,1,176,0.254177063703537,0.35288989543914795,250,0.5813030838270424,MBJP/18,2026-05-05T09:12:43.117776
code_7,False,,0,177,0.256439208984375,0.35603055357933044,246,0.5813030705206419,MBJP/18,2026-05-05T09:12:43.183105
code_8,True,,1,178,0.254177063703537,0.35288989543914795,250,0.5813030838270424,MBJP/18,2026-05-05T09:12:43.247580
code_9,False,,0,179,0.256439208984375,0.35603055357933044,246,0.5813030705206419,MBJP/18,2026-05-05T09:12:43.312671
code_10,True,,1,180,0.254177063703537,0.35288989543914795,250,0.5813030838270424,MBJP/18,2026-05-05T09:12:43.377522
code_1,True,,1,181,0.2949303388595581,0.3394627273082733,248,0.5350984199100105,MBJP/19,2026-05-05T09:12:43.442327
code_2,False,,1,182,0.4411636292934418,0.2116726189851761,297,0.32423539523626194,MBJP/19,2026-05-05T09:12:43.526579
code_3,True,,1,183,0.28955408930778503,0.34926891326904297,258,0.5467381604297165,MBJP/19,2026-05-05T09:12:43.607927
code_4,True,,0,184,0.40060967206954956,0.250695139169693,268,0.38491215609584317,MBJP/19,2026-05-05T09:12:43.689250
code_5,True,,0,185,0.4646918475627899,0.2161017805337906,331,0.31742626783682737,MBJP/19,2026-05-05T09:12:43.775964
code_6,True,,0,186,0.40060967206954956,0.250695139169693,268,0.38491215609584317,MBJP/19,2026-05-05T09:12:43.858680
code_7,True,,1,187,0.28955408930778503,0.34926891326904297,258,0.5467381604297165,MBJP/19,2026-05-05T09:12:43.940291
code_8,True,,0,188,0.4646918475627899,0.2161017805337906,331,0.31742626783682737,MBJP/19,2026-05-05T09:12:44.026595
code_9,True,,0,189,0.40060967206954956,0.250695139169693,268,0.38491215609584317,MBJP/19,2026-05-05T09:12:44.108375
code_10,True,,1,190,0.28955408930778503,0.34926891326904297,258,0.5467381604297165,MBJP/19,2026-05-05T09:12:44.189802
code_1,True,,0,191,0.49110615253448486,0.17510928213596344,189,0.2628418271674889,MBJP/20,2026-05-05T09:12:44.246590
code_2,True,,0,192,0.4960232973098755,0.1912340223789215,200,0.2782567997464412,MBJP/20,2026-05-05T09:12:44.307276
code_3,True,,0,193,0.4587101638317108,0.18825426697731018,212,0.29098086078998275,MBJP/20,2026-05-05T09:12:44.369469
code_4,True,,0,194,0.4002688527107239,0.21424849331378937,225,0.34864515167850596,MBJP/20,2026-05-05T09:12:44.431792
code_5,True,,0,195,0.434128075838089,0.2115771323442459,239,0.3276683069350442,MBJP/20,2026-05-05T09:12:44.495230
code_6,True,,0,196,0.3879712224006653,0.2353164404630661,254,0.3775406677903603,MBJP/20,2026-05-05T09:12:44.560907
code_7,True,,0,197,0.416414350271225,0.21603292226791382,270,0.34158250283946745,MBJP/20,2026-05-05T09:12:44.641772
code_8,True,,0,198,0.3859630525112152,0.21991513669490814,287,0.36296922485864846,MBJP/20,2026-05-05T09:12:44.723471
code_9,True,,0,199,0.348604679107666,0.2250761091709137,305,0.39233684266522206,MBJP/20,2026-05-05T09:12:44.807275
code_10,True,,0,200,0.36106961965560913,0.24431192874908447,324,0.4035668569564059,MBJP/20,2026-05-05T09:12:44.894146
code_1,True,,1,201,0.2754356563091278,0.3884265124797821,258,0.5851011410823308,MBJP/21,2026-05-05T09:12:44.975972
code_2,True,,1,202,0.26436465978622437,0.38464829325675964,262,0.5926665892464622,MBJP/21,2026-05-05T09:12:45.057303
code_3,True,,1,203,0.26436465978622437,0.38464829325675964,262,0.5926665892464622,MBJP/21,2026-05-05T09:12:45.139011
code_4,True,,1,204,0.2754356563091278,0.3884265124797821,258,0.5851011410823308,MBJP/21,2026-05-05T09:12:45.221482
code_5,True,,1,205,0.26436465978622437,0.38464829325675964,262,0.5926665892464622,MBJP/21,2026-05-05T09:12:45.302668
code_6,True,,1,206,0.2754356563091278,0.3884265124797821,258,0.5851011410823308,MBJP/21,2026-05-05T09:12:45.384352
code_7,True,,1,207,0.26436465978622437,0.38464829325675964,262,0.5926665892464622,MBJP/21,2026-05-05T09:12:45.466849
code_8,True,,1,208,0.2754356563091278,0.3884265124797821,258,0.5851011410823308,MBJP/21,2026-05-05T09:12:45.548393
code_9,True,,1,209,0.26436465978622437,0.38464829325675964,262,0.5926665892464622,MBJP/21,2026-05-05T09:12:45.629641
code_10,True,,1,210,0.2754356563091278,0.3884265124797821,258,0.5851011410823308,MBJP/21,2026-05-05T09:12:45.712721
code_1,True,,1,211,0.22674797475337982,0.4042219817638397,254,0.6406358616423415,MBJP/22,2026-05-05T09:12:45.776451
code_2,False,,1,212,0.35233452916145325,0.27439841628074646,255,0.4378235072469998,MBJP/22,2026-05-05T09:12:45.841259
code_3,False,,1,213,0.3885881304740906,0.2320365607738495,276,0.37387581262239966,MBJP/22,2026-05-05T09:12:45.922638
code_4,True,,1,214,0.24332085251808167,0.3827974498271942,249,0.611381983873231,MBJP/22,2026-05-05T09:12:45.986746
code_5,False,,1,215,0.3885881304740906,0.2320365607738495,276,0.37387581262239966,MBJP/22,2026-05-05T09:12:46.068934
code_6,True,,1,216,0.24332085251808167,0.3827974498271942,249,0.611381983873231,MBJP/22,2026-05-05T09:12:46.132009
code_7,False,,1,217,0.35233452916145325,0.27439841628074646,255,0.4378235072469998,MBJP/22,2026-05-05T09:12:46.196162
code_8,True,,1,218,0.22674797475337982,0.4042219817638397,254,0.6406358616423415,MBJP/22,2026-05-05T09:12:46.261644
code_9,False,,1,219,0.3885881304740906,0.2320365607738495,276,0.37387581262239966,MBJP/22,2026-05-05T09:12:46.342698
code_10,True,,1,220,0.24332085251808167,0.3827974498271942,249,0.611381983873231,MBJP/22,2026-05-05T09:12:46.408819
code_1,True,,1,221,0.23170481622219086,0.38803255558013916,339,0.6261241829771484,MBJP/23,2026-05-05T09:12:46.495918
code_2,True,,1,222,0.23170481622219086,0.38803255558013916,339,0.6261241829771484,MBJP/23,2026-05-05T09:12:46.582390
